orf_id	Essential	orf_size	upstream_size	downstream_size	upstream_conservation	downstream_conservation	recombination	paralagous_count	phyletic_retention	promoter_count(Harbison_et_al)	DIP_degree	MW	PI	CAI	Codon_bias	ALA	ARG	ASN	ASP	CYS	GLN	GLU	GLY	HIS	ILE	LEU	LYS	MET	PHE	PRO	SER	THR	TRP	TYR	VAL	FOP_score	Gravy_score	aromaticity_score	num places loc	actin	ambiguous	bud	bud neck	cell periphery	cytoplasm	endosome	ER	ER to Golgi	Golgi	Golgi to ER	Golgi to Vacuole	lipid particle	microtubule	mitochondrion	nuclear periphery	nucleolus	nucleus	peroxisome	punctate composite	spindle pole	vacuolar membrane	vacuole
YPL066W	0	1440	385	254	0.238961039	0	1.34	0	1	21	2	54893	10.19	0.128	0.039	3	19	50	22	6	19	17	12	9	46	42	37	4	29	34	58	34	1	18	19	0.449	-0.489979	0.100209	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL067C	0	597	385	154	0.238961039	0	1.79	0	0	0	0	22776	7.38	0.109	0.079	21	12	7	9	0	13	15	7	9	6	21	11	4	9	10	13	5	5	6	15	0.434	-0.425758	0.10101	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL068C	0	882	154	322	0	0.285714286	1.61	0	0	0	1	33098	10.9	0.104	-0.029	15	15	28	14	1	13	8	5	11	20	33	28	5	6	20	29	21	1	6	14	0.387	-0.624573	0.044369	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YPL069C	0	1008	322	98	0.285714286	0.428571429	1.21	0	2	0	0	38651	6.06	0.139	0.046	11	12	29	20	0	15	20	12	13	33	51	18	10	13	13	22	19	2	11	11	0.44	-0.205075	0.077612	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YPL070W	0	1839	429	98	0.177156177	0.428571429	0.95	0	1	30	27	69538	8.8	0.138	0.028	16	28	55	28	5	22	43	26	9	42	62	48	15	32	24	80	38	1	19	19	0.428	-0.590196	0.084967	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL071C	0	471	429	36	0.177156177	0	1.02	0	1	0	0	18435	6.68	0.132	-0.095	7	10	14	20	1	2	7	6	5	14	10	15	5	4	4	9	6	5	6	6	0.377	-0.900641	0.096154	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YPL072W	0	1500	484	36	0	0	0.94	0	1	37	0	56920	9.85	0.123	0.014	20	26	36	19	10	17	35	18	10	40	49	45	4	15	17	51	32	2	23	30	0.426	-0.451904	0.08016	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YPL074W	0	2265	400	484	0.1475	0	0.88	10	3	21	3	85299	10.45	0.11	0.025	48	54	42	37	1	24	64	35	8	40	81	79	14	19	27	86	34	6	20	35	0.406	-0.714722	0.059682	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL075W	1	3109	968	400	0.267561983	0.1475	1.12	0	1	105	2	87728	8.5	0.107	-0.017	28	31	69	37	7	37	44	33	9	52	73	55	10	33	56	101	48	7	20	35	0.396	-0.572102	0.076433	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YPL076W	1	843	352	968	0.019886364	0.05	1.05	0	2	26	62	32577	10.24	0.136	0.09	12	11	11	14	2	6	4	2	1	33	37	16	4	19	13	32	24	9	15	15	0.468	0.393928	0.153571	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL077C	0	723	352	623	0.019886364	0.138041734	0.84	0	1	0	4	27469	6.99	0.096	-0.021	14	23	19	18	0	14	16	9	4	14	15	10	5	5	14	21	15	1	9	14	0.389	-0.950833	0.0625	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL079W	0	904	591	470	0.382402707	0.623404255	0.94	1	1	24	0	18274	11.2	0.733	0.76	11	14	7	3	1	9	8	12	6	9	7	17	5	5	6	9	7	0	8	16	0.858	-0.62375	0.08125	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL081W	0	1095	866	591	0.297921478	0.362	1.13	1	1	84	0	22443	10.8	0.507	0.632	21	23	4	12	0	5	16	10	4	9	20	18	2	7	9	12	7	0	6	12	0.769	-0.652792	0.06599	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL082C	1	5604	866	374	0.508	0.312834225	1.12	4	4	0	12	209975	6.54	0.14	0.06	120	77	103	112	16	87	122	83	43	112	248	136	49	66	75	146	92	15	44	121	0.434	-0.222335	0.066952	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YPL083C	1	1404	374	129	0.312834225	0	0.86	0	3	0	1	54648	9.95	0.123	-0.022	22	22	17	27	0	28	35	18	10	16	43	49	10	32	19	47	24	8	20	20	0.394	-0.758458	0.12848	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YPL084W	0	2535	383	129	0.096605744	0	0.96	0	2	33	4	97275	5.15	0.145	0.018	47	31	47	59	9	39	74	25	12	47	93	79	12	48	37	77	39	8	31	30	0.421	-0.595853	0.103081	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL085W	1	6588	620	383	0.314516129	0.096605744	1.11	0	2	52	0	241694	5.12	0.141	0.067	141	58	168	135	3	113	158	95	48	116	155	162	34	59	175	249	141	16	54	115	0.448	-0.761185	0.05877	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL086C	0	1674	620	364	0.322	0.107142857	1.01	0	5	0	6	63657	9.65	0.218	0.198	26	42	16	32	11	20	36	41	14	33	49	42	13	13	27	31	37	3	34	37	0.519	-0.526571	0.089767	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL087W	0	954	461	364	0.268980477	0.107142857	1.35	1	2	19	2	37231	7.15	0.146	0.11	10	10	10	8	4	9	15	19	7	33	39	12	10	19	14	19	21	15	21	22	0.479	0.401893	0.173502	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
YPL088W	0	1029	814	461	0	0.268980477	1.84	2	2	79	5	39682	7.33	0.148	0.144	17	19	14	18	4	12	29	16	11	27	35	27	10	13	11	22	18	5	14	20	0.498	-0.362281	0.093567	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL089C	0	2031	814	724	0	0.153314917	1.18	0	1	0	0	73483	10.14	0.122	0.021	32	23	103	32	1	37	18	36	14	30	35	38	15	24	55	109	40	1	15	18	0.417	-1.03565	0.059172	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YPL090C	0	1105	724	337	0.218	0.403560831	1.06	1	5	0	1	26996	11.22	0.837	0.861	18	28	7	12	1	12	17	17	2	12	20	28	2	9	9	9	10	0	5	18	0.915	-0.771186	0.059322	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL092W	0	1377	871	332	0.498277842	0.234939759	1.85	0	1	68	4	52545	8.54	0.11	0.01	28	12	23	8	10	9	18	25	8	42	52	21	21	33	16	32	27	12	28	33	0.419	0.526419	0.159389	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL093W	1	1944	287	871	0.592334495	0.64	1.17	0	5	17	27	74409	9.38	0.36	0.417	44	50	34	47	7	25	51	30	13	38	57	58	19	25	24	37	26	3	19	40	0.653	-0.632921	0.072643	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YPL094C	1	852	287	397	0.592334495	0.22418136	1.26	0	5	0	4	31346	10.55	0.174	0.169	21	14	12	8	3	12	16	17	5	19	26	29	5	15	12	19	6	3	15	17	0.504	-0.274452	0.120438	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL095C	0	1371	397	52	0.22418136	0	1.11	2	0	0	5	51723	7.61	0.143	0.071	27	21	25	21	6	12	30	30	16	14	48	30	5	26	23	31	34	9	18	30	0.439	-0.399781	0.116228	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL096W	0	1092	191	52	0.09947644	0	0.92	0	3	12	0	42485	6.6	0.115	-0.067	12	19	26	25	14	18	28	21	7	21	29	31	4	19	9	24	13	8	17	18	0.385	-0.69146	0.121212	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL100W	0	1491	292	157	0.215753425	0	0.94	1	1	13	0	55188	7.45	0.109	-0.049	26	24	49	31	14	10	27	24	8	33	37	35	10	21	18	56	30	2	13	28	0.386	-0.47621	0.072581	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL101W	0	1371	802	292	0.097256858	0.215753425	1.19	0	3	35	5	51155	10.27	0.123	0.089	21	28	19	24	0	18	28	27	14	34	44	35	12	14	28	47	27	3	10	23	0.451	-0.504386	0.059211	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL105C	0	2550	287	587	0.355400697	0.408858603	0.85	2	1	0	6	94356	7.96	0.162	0.138	53	32	53	38	3	47	75	37	8	46	57	82	13	24	55	102	58	10	16	40	0.49	-0.828386	0.058893	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL106C	0	2082	587	328	0.348	0.341463415	0.92	12	3	0	4	77366	4.97	0.521	0.572	64	26	29	46	5	22	72	35	12	43	52	65	11	27	31	39	46	4	19	45	0.749	-0.507071	0.07215	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL107W	0	747	166	328	0.192771084	0.341463415	0.92	0	2	0	1	28569	10.26	0.146	0.115	14	22	8	13	4	9	23	15	4	11	17	26	5	6	15	17	11	6	6	16	0.464	-0.88871	0.072581	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YPL108W	0	507	1253	166	0.094	0.192771084	0.87	0	1	89	1	19819	8.19	0.115	0.004	3	12	4	7	4	9	21	12	5	6	12	18	5	7	5	8	9	1	8	12	0.42	-0.910714	0.095238	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL109C	0	1925	1253	524	0.292	0.013358779	0.99	0	3	0	0	76176	8.48	0.138	0.066	27	36	32	39	9	25	40	27	15	57	79	49	15	43	23	49	30	9	18	35	0.45	-0.141096	0.106545	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YPL110C	0	3672	524	122	0	0.549180328	1.24	1	4	0	7	138013	6.76	0.127	0.006	74	55	88	73	14	35	82	58	37	88	136	87	23	47	44	102	64	13	33	70	0.411	-0.329109	0.076043	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL111W	0	1002	1323	122	0.143	0.549180328	2.05	0	3	110	14	35662	5.44	0.213	0.284	26	8	13	21	6	4	20	35	10	21	35	22	10	6	18	22	16	3	11	26	0.566	-0.033333	0.06006	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YPL112C	0	1185	1323	292	0.276	0	1.19	0	1	0	1	44910	9.77	0.129	-0.005	18	15	18	30	4	19	14	16	8	27	58	38	4	17	9	40	23	5	14	17	0.4	-0.267767	0.091371	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
YPL113C	0	1191	292	466	0	0.493562232	0.97	0	1	0	0	45013	7.16	0.143	0.036	19	15	20	25	9	8	25	24	9	28	34	34	8	18	14	27	23	7	17	32	0.441	-0.222475	0.106061	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL115C	0	3387	466	400	0.493562232	0.0025	0.92	0	2	0	11	124912	6.83	0.136	0.041	45	44	76	61	7	43	69	42	25	69	115	78	15	39	71	161	85	2	27	54	0.428	-0.530851	0.060284	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL116W	0	2094	875	400	0.355428571	0.0025	1	0	1	66	0	79200	7.21	0.157	0.07	49	36	32	37	8	28	55	34	28	44	42	52	14	31	32	65	40	12	20	38	0.455	-0.615782	0.090387	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL117C	1	867	875	201	0.504	0	1.12	0	4	0	0	33351	4.71	0.275	0.241	13	10	22	21	7	10	28	13	10	20	26	19	7	14	14	14	16	7	6	11	0.562	-0.591319	0.09375	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YPL119C	0	1854	363	123	0.162534435	0	0.96	17	4	0	1	67917	9.53	0.12	0.067	38	44	45	39	4	18	30	65	11	28	47	32	12	33	32	50	33	5	17	34	0.428	-0.560616	0.089141	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL120W	0	1674	440	279	0.102272727	0	1.07	0	3	25	3	63260	4.79	0.134	-0.001	20	18	62	39	6	30	42	18	6	39	73	43	9	16	14	54	36	4	12	16	0.415	-0.642011	0.057451	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
YPL121C	0	669	440	194	0.102272727	0	0.95	0	1	0	1	26461	6.21	0.155	0.065	5	10	17	12	5	13	31	7	4	17	24	30	7	5	2	11	10	3	5	4	0.472	-1.02703	0.058559	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL122C	1	1542	194	280	0	0.003571429	0.93	0	5	0	2	58534	6.81	0.172	0.11	25	17	31	28	2	27	34	20	9	32	70	42	16	21	18	40	29	5	16	31	0.472	-0.24191	0.081871	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YPL123C	0	1305	280	124	0.003571429	0.233870968	0.98	0	2	0	0	50171	8	0.151	0.047	9	18	42	27	12	15	21	33	10	27	38	34	5	26	19	34	17	8	25	14	0.444	-0.650461	0.135945	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL124W	1	762	268	124	0.186567164	0.233870968	0.88	0	0	17	22	29280	10.32	0.11	0.006	6	27	19	19	0	8	18	12	6	13	21	17	5	10	12	33	13	0	8	6	0.395	-1.14269	0.071146	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
YPL125W	0	3099	487	268	0.180698152	0.186567164	1.03	0	3	29	6	119621	5	0.165	0.092	49	48	64	57	14	52	75	22	17	92	144	52	19	50	36	82	54	17	34	54	0.465	-0.08062	0.097868	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YPL126W	1	2691	605	487	0.385123967	0.180698152	1.2	0	3	51	13	101236	6.32	0.169	0.122	27	21	85	58	6	45	38	43	24	70	95	60	14	45	23	94	59	12	24	53	0.494	-0.328125	0.090402	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
YPL127C	0	777	605	606	0.402	0.48019802	1.37	0	2	0	3	27803	11.02	0.17	0.167	25	4	9	5	1	4	15	14	0	11	16	58	3	7	15	33	18	0	6	14	0.506	-0.752713	0.050388	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YPL128C	1	1689	606	395	0.492	0.288607595	1.1	0	2	0	3	62823	6.59	0.13	0.073	28	23	45	32	6	29	30	29	11	34	65	34	8	25	28	60	38	6	12	19	0.443	-0.47847	0.076512	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YPL129W	0	840	239	395	0.414225941	0.288607595	0.93	1	2	15	8	27440	5.06	0.144	0.107	11	9	13	12	0	7	25	14	5	16	23	19	3	10	16	10	25	3	4	19	0.479	-0.418033	0.069672	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YPL130W	0	672	372	239	0.25	0.414225941	0.85	0	0	19	2	24988	3.91	0.148	0.092	13	4	14	17	1	5	25	9	1	18	24	11	3	10	5	21	18	0	11	13	0.477	-0.20852	0.09417	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL131W	1	894	502	372	0.099601594	0.25	0.9	0	5	29	1	33714	6.82	0.83	0.836	32	22	4	19	1	12	27	20	6	14	23	22	2	14	10	16	21	2	17	13	0.901	-0.634007	0.111111	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL133C	0	1341	487	384	0.078028747	0.481770833	0.95	1	1	0	0	50081	7.63	0.107	0.018	27	29	28	25	13	18	31	18	6	21	39	29	11	16	23	52	23	1	14	22	0.408	-0.580045	0.069507	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YPL137C	0	3831	905	389	0.3	0.11311054	0.92	2	1	0	0	140889	7.4	0.164	0.14	70	49	91	85	14	41	65	48	23	77	131	100	20	46	70	163	90	5	25	63	0.487	-0.467085	0.059561	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL138C	0	1062	389	314	0.11311054	0	0.95	0	3	0	7	41468	6.73	0.134	0.022	8	20	13	29	18	18	30	17	9	20	29	36	6	13	11	20	17	7	13	19	0.438	-0.743626	0.093484	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YPL139C	0	1383	314	634	0	0.096214511	0.86	2	1	0	5	51021	5	0.133	0.004	22	8	28	25	6	11	36	31	10	40	33	36	8	21	19	45	26	7	13	35	0.429	-0.212174	0.08913	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YPL140C	0	1521	634	1452	0.122	0.052	0.78	6	1	0	19	56757	9.1	0.122	0.067	22	23	27	24	6	19	33	30	7	31	47	41	13	19	27	57	34	5	18	23	0.443	-0.497233	0.083004	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL141C	0	2598	1452	493	0.502	0.367139959	0.74	8	1	0	0	97692	10.27	0.126	0.031	41	53	52	44	10	38	45	31	22	53	64	70	12	24	52	122	54	5	37	36	0.422	-0.774913	0.076301	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL143W	1	849	1195	493	0.406	0.367139959	1.32	1	2	58	0	12154	11.76	0.747	0.794	8	11	7	1	0	3	3	8	3	6	6	9	2	4	4	9	5	1	6	11	0.875	-0.437383	0.102804	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL144W	0	447	780	1195	0.628205128	0.746	1.23	0	1	74	0	16573	7.93	0.081	-0.097	7	9	5	10	3	2	7	6	3	12	19	9	5	3	8	18	8	1	5	8	0.331	-0.094595	0.060811	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL145C	0	1305	780	865	0.788	0.477456647	1.13	2	2	0	1	49492	5.92	0.255	0.27	24	14	15	21	3	13	44	21	10	23	45	42	4	24	22	49	19	10	13	18	0.564	-0.531567	0.108295	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL146C	1	1368	865	294	0.322	0.003401361	1.05	0	3	0	2	52555	10.14	0.205	0.121	18	20	27	24	1	15	58	17	12	27	37	80	4	4	12	40	22	5	9	23	0.496	-1.21231	0.03956	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YPL147W	0	2613	439	294	0.175398633	0.003401361	1.08	1	3	36	1	100024	10.34	0.131	0.044	43	54	54	49	6	25	39	43	14	77	107	65	19	49	29	63	41	9	34	50	0.431	-0.105747	0.105747	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL149W	0	885	416	99	0.028846154	0	0.93	0	3	27	5	33560	8.75	0.12	0.051	8	12	15	15	3	9	13	16	5	30	28	19	8	18	17	28	17	8	7	18	0.446	-0.019728	0.112245	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL150W	0	2706	652	416	0.099693252	0.028846154	0.85	19	2	56	6	100645	10.21	0.109	-0.008	35	56	56	47	9	27	55	51	16	54	78	77	8	26	36	125	61	6	30	48	0.397	-0.667703	0.068812	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL151C	1	1356	652	75	0.13	0.213333333	0.79	0	4	0	5	50700	7.25	0.105	-0.049	26	23	17	32	5	14	25	28	16	22	37	32	9	14	16	40	34	12	11	38	0.377	-0.422173	0.08204	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YPL152W	0	1077	327	75	0	0.213333333	1.01	1	4	30	3	41452	6.69	0.14	0.016	13	13	14	23	6	7	25	20	18	25	35	28	12	21	18	31	14	7	14	14	0.422	-0.386592	0.117318	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL153C	1	2466	409	795	0.290953545	0.376100629	0.78	20	2	0	15	91962	7.82	0.121	0.011	37	35	51	49	10	57	50	56	15	62	68	66	19	32	27	73	42	6	17	49	0.423	-0.496711	0.066991	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YPL154C	0	1218	795	377	0.598	0.323607427	0.82	1	3	0	1	44499	4.54	0.355	0.388	32	6	18	26	4	12	27	38	9	24	41	24	4	24	19	26	28	4	21	18	0.635	-0.185185	0.120988	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
YPL155C	0	2121	377	448	0.323607427	0.412946429	0.9	2	3	0	6	78377	10.2	0.119	0.072	29	54	45	37	6	21	44	43	12	46	62	46	19	16	26	102	49	2	16	31	0.438	-0.639802	0.048159	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
YPL156C	0	855	448	151	0.412946429	0	1.16	0	1	0	1	32012	6.7	0.147	0.069	13	10	19	15	1	8	23	6	5	20	36	26	2	14	12	37	17	1	5	14	0.448	-0.372887	0.070423	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL157W	0	948	503	151	0.288270378	0	1.12	0	4	35	2	36527	10.28	0.102	-0.039	15	18	19	14	8	6	19	18	7	17	25	35	9	17	12	26	14	6	15	15	0.387	-0.566984	0.120635	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
YPL158C	0	2277	503	365	0.29	0.279452055	0.88	0	1	0	1	84845	6.64	0.139	0.046	39	48	64	45	4	19	62	20	9	39	51	55	16	16	34	116	50	0	26	45	0.434	-0.837203	0.055409	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL160W	1	3273	769	644	0.162548765	0.31	0.93	0	4	60	4	124140	5.68	0.3	0.299	97	41	39	64	13	37	99	60	20	74	77	100	27	59	52	56	57	13	52	53	0.59	-0.435229	0.113761	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL161C	0	1902	769	291	0.03	0	0.98	0	1	0	21	70992	4.75	0.117	-0.017	32	15	47	37	13	27	43	23	5	56	96	45	11	24	12	62	31	2	19	33	0.402	0.01485	0.07109	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YPL162C	0	822	291	505	0	0.299009901	0.87	0	2	0	2	31346	6.35	0.119	-0.028	7	8	19	14	6	8	11	15	5	25	37	14	6	20	10	20	11	6	10	21	0.398	0.306227	0.131868	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
YPL163C	0	783	505	420	0.302	0	1.04	0	0	0	1	27611	3.95	0.185	0.23	25	0	10	7	2	8	14	4	2	13	15	6	2	5	7	39	65	1	17	18	0.56	-0.076539	0.088462	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
YPL164C	0	2148	420	272	0	0.169117647	0.98	1	2	0	4	82000	9.31	0.121	0.001	27	38	33	47	16	27	34	27	15	60	68	61	21	29	29	63	41	6	27	46	0.419	-0.273986	0.086713	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL165C	0	1122	272	848	0.169117647	0.475235849	0.91	0	4	0	0	43750	7.59	0.135	0.018	14	18	24	14	17	15	25	15	12	27	35	23	9	23	15	30	16	7	20	14	0.429	-0.313941	0.134048	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL166W	0	642	230	1370	0.060869565	0.798	0.94	0	1	17	1	24708	4.91	0.117	-0.088	5	7	16	16	1	13	20	6	4	8	26	20	6	7	7	20	14	3	5	9	0.363	-0.860563	0.070423	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
YPL167C	0	4515	230	83	0.060869565	0	0.78	0	3	0	0	172956	8.86	0.128	0.016	69	77	78	87	30	61	92	66	36	116	133	128	28	72	64	126	80	17	63	81	0.426	-0.422274	0.101064	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL168W	0	1293	378	83	0.097883598	0	1.03	0	1	11	0	48827	10.7	0.108	-0.046	21	22	42	17	4	20	21	24	8	28	44	46	11	18	12	37	19	3	11	22	0.382	-0.553488	0.074419	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YPL169C	1	1800	378	266	0.097883598	0.240601504	1.45	0	3	0	11	67351	10.03	0.12	0.05	35	22	53	21	1	42	28	26	8	34	58	36	21	28	33	59	35	7	16	36	0.434	-0.371619	0.085142	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
YPL171C	0	1203	942	427	0.006	0.18735363	1.52	1	1	0	0	44920	5.4	0.183	0.231	35	23	21	23	2	12	29	34	9	25	31	18	7	15	23	21	21	8	22	21	0.535	-0.43975	0.1125	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL174C	0	2607	369	78	0.113821138	0	0.98	0	2	0	17	100289	5.67	0.122	-0.015	31	31	69	48	8	46	85	26	15	66	132	85	11	30	15	65	45	4	23	33	0.407	-0.484447	0.065668	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL175W	1	1459	266	78	0.041353383	0	0.9	0	5	8	2	51242	7.25	0.121	0.013	21	21	19	26	7	13	23	23	17	39	41	26	11	23	17	32	33	6	13	41	0.428	0.006416	0.09292	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
